   7.4608563e-03  -3.8483841e-03  -2.8866965e-02  -2.6886104e-02  -8.6234509e-03
   4.8244714e-03   3.0559178e-03   9.2003989e-03  -3.0385675e-03  -2.4994568e-03
   7.0386391e-03  -5.0919875e-03  -1.0241623e-03  -4.3430191e-03  -3.6032799e-03
   2.1411605e-03  -9.0389080e-03  -1.4694603e-02  -2.0716783e-02  -7.9944303e-03
  -8.3236178e-03  -6.2452913e-06   5.6322423e-04  -8.7834068e-03  -1.9501883e-03
  -4.9185149e-03  -5.7596470e-03  -1.9338517e-02  -2.4265938e-03  -1.0949358e-02
  -2.1865582e-03  -4.9748736e-04   1.0543259e-03  -5.3190495e-03  -3.4665699e-03
  -1.2031351e-03   5.6849770e-03   2.3339629e-03  -1.6196795e-02  -2.3110609e-02
  -5.4155518e-03  -2.1710856e-02  -6.5533679e-03  -3.7303938e-03  -9.0565724e-03
   1.4843133e-03   1.7027014e-02   1.8605061e-02   2.1476681e-02   7.2967881e-03
   1.5570271e-03  -4.7943614e-03  -1.6600625e-02   9.5886036e-03   1.3269414e-02
   5.3348530e-03   5.3830199e-03   1.3713558e-02  -2.2396765e-03   1.4109401e-03
   8.5068790e-04   2.3355779e-02   3.7429123e-02   1.9300089e-02  -7.5839924e-03
   2.5541626e-03  -3.2142447e-03   1.5708988e-03  -4.9625282e-03   4.5545723e-03
   8.2167888e-03   7.3542307e-03   2.4514302e-02   9.5310529e-03   1.6624249e-02
   5.0021242e-03  -6.1777591e-03   3.5027062e-03  -2.0750373e-04   7.4583925e-03
  -4.1629176e-03   7.6983990e-03   5.9886673e-03  -4.5294987e-03  -1.1610326e-02
   2.8110103e-04   7.0845776e-03  -1.4938338e-02   9.3931219e-03  -1.2903522e-03
   9.8242548e-03  -1.3213091e-02   2.9566819e-02   2.6479893e-03  -5.7252571e-03
   1.3456183e-04   1.4081831e-03  -3.9958274e-02  -9.7631917e-04   1.7751001e-02
  -3.3122382e-03   1.3676520e-02  -1.5106326e-02  -1.4044453e-02  -7.9980391e-03
   1.1262997e-03  -1.4004293e-02  -1.1097314e-02  -1.4626882e-02  -1.0734262e-02
  -7.1750940e-04   4.6227814e-03   5.7339919e-02   3.0500338e-02  -1.1520966e-03
   3.9133463e-03  -3.4753234e-03   6.0816717e-03  -2.3507932e-03  -6.0770777e-04
   1.2744284e-03   3.9176366e-03  -2.4048547e-03  -3.9880411e-03  -8.2223080e-03
   2.3537861e-03  -2.5494620e-02  -2.2436484e-02  -5.8747840e-03   6.5782474e-03
  -1.6472341e-03   3.8577883e-03  -1.0698435e-02   5.8245569e-03   5.2286959e-03
  -1.3161898e-02   5.0105867e-03  -3.4540528e-02  -1.3909875e-04  -4.3380866e-04
   1.0593130e-02   7.7105869e-03  -4.9014405e-03   2.2944988e-03   1.1639346e-02
  -1.5578549e-03   1.9959065e-04  -1.6873064e-02  -3.6773901e-03   9.2231542e-06
   3.5671008e-03   4.0679243e-03   1.3068175e-02  -9.3986464e-03   1.0138749e-02
   3.1255288e-03  -8.9581164e-03   1.2627647e-04  -9.2135554e-03  -1.7388886e-02
  -2.6738365e-03  -1.1984305e-02  -4.9626543e-03   1.4909580e-02  -4.9776445e-03
   5.9526525e-03   6.4149279e-03   8.6906252e-03  -4.6152321e-03  -7.8549286e-03
   5.2999672e-04   6.9526432e-03   7.1973346e-03  -2.1240466e-03   6.2359627e-03
   3.8965409e-04  -5.7728616e-03  -4.3692579e-03  -3.2736604e-04  -6.6365346e-04
  -3.8006563e-04  -1.8986664e-03  -8.4245169e-03   5.7124121e-03  -8.3920954e-03
  -1.6915253e-03   1.1160304e-04  -2.1941623e-03  -8.3327719e-03   5.1698993e-05
  -7.7504574e-03   5.2312588e-03   3.1180159e-03  -9.5175038e-03  -1.7795894e-02
   2.0743350e-03   1.0159464e-02   1.1223861e-02   7.2180146e-04  -6.3309457e-04
   2.7282540e-03   1.2301933e-02   1.9129146e-02   7.1046899e-03   5.3463733e-03
  -1.6726182e-03   3.4577199e-03  -3.4895619e-03   4.0192431e-03  -1.2261163e-02
  -2.2452367e-03   3.1173676e-03  -5.6261413e-03  -7.3081390e-03  -4.2684535e-03
   5.7613774e-03   1.3547778e-02  -8.6815334e-03   2.1472716e-02   1.0694655e-02
  -3.6799928e-03  -2.0957938e-03  -2.1634332e-03  -5.6397322e-03  -1.3127276e-02
  -2.6525875e-03   8.1921466e-03   2.9405856e-02   5.2328222e-03  -1.2860976e-02
  -3.2153872e-03  -3.8061715e-03  -2.9993951e-02   2.9032632e-03  -1.1104105e-02
   3.7125761e-03  -6.9548616e-03   1.0375067e-02   1.1440132e-02  -3.2163764e-03
   6.1536579e-03   1.3294838e-02  -2.0134963e-02  -5.2953984e-03   1.2752454e-02
   1.0269796e-02  -8.5125155e-04   5.9114448e-03  -1.3048352e-02  -2.3362449e-04
   9.1117852e-04  -9.0629867e-03  -1.8482556e-02  -8.3178651e-03  -3.7113960e-04
  -6.9203956e-03   9.9023971e-04   5.6949772e-03  -1.3344256e-02  -3.5932143e-03
  -4.4668907e-04   6.6564394e-03   1.2108575e-02   2.0314056e-03  -1.0178604e-02
  -3.4538693e-03   2.5901454e-03  -2.4714342e-02  -7.2574362e-03  -1.1089174e-02
  -1.9113916e-03   4.1993947e-03  -1.9095214e-02  -1.0944541e-02  -9.0743612e-03
  -8.6243321e-04   8.8028314e-03   2.8358482e-03   1.4701646e-02   7.1729227e-03
   7.1001451e-03  -8.0639338e-03  -1.4983806e-02   7.0364388e-03  -1.3290990e-02
   2.3270002e-03  -8.8358332e-03  -5.8909801e-04  -1.1920656e-02  -3.1966400e-04
  -5.3478480e-03  -8.9561842e-03  -1.9722355e-02  -9.6528645e-03   6.0714946e-03
   1.2517817e-02   2.1391278e-02  -3.0991726e-03   8.1407825e-03   4.4268521e-03
  -1.4868070e-04   1.0625919e-02  -2.8796637e-03   2.7725910e-04   6.2191098e-03
  -1.0079125e-03   1.0208700e-02   1.7197939e-02   1.0479155e-02  -2.6485440e-03
   3.3330865e-04  -2.7555447e-03   1.5743580e-02  -7.7948254e-03  -1.3768373e-03
   6.0879718e-03  -7.8962856e-04   6.6625956e-03  -5.3160761e-03   8.1503557e-03
  -1.8316097e-03  -3.4911241e-03  -6.4053748e-03  -4.7315790e-03   5.7575371e-03
   5.4022912e-04   2.4257773e-02  -2.7161972e-02   4.9417557e-04   1.1437993e-03
  -2.9852478e-04  -1.6064128e-02  -1.8675897e-02  -9.5711750e-03   2.1099653e-03
   1.5489822e-02   1.2215420e-02   6.8529552e-03   1.2395702e-02   2.5115662e-03
   2.3003300e-03   5.6210664e-03  -2.8787079e-03   4.1710438e-03  -8.0202816e-04
   1.1386972e-03  -2.0488636e-02  -2.3597931e-02  -1.1943852e-02  -1.6590122e-03
   1.7975878e-03   2.2007181e-03  -3.0763910e-02   4.0711311e-03  -4.4248476e-04
   6.9134009e-04  -5.8986015e-03   7.6342245e-03  -6.1057471e-03   6.4510321e-03
  -4.6968753e-03  -2.2077307e-04   1.8321375e-02  -1.1171885e-04   1.0682496e-04
   1.4865184e-03  -4.6645943e-03   3.5121172e-03   8.5763507e-03   6.8415001e-03
   6.4131110e-03  -5.3819431e-03   6.0631675e-03   3.6478776e-03   1.1834310e-02
   7.9515382e-04   1.9667271e-03   1.4829977e-03   1.2819452e-02   1.6015053e-03
  -5.2998904e-04   6.4829897e-03   1.0707914e-03   3.6033396e-03   7.6020486e-03
   1.9926232e-03  -7.7000943e-03   1.3340883e-02   2.6192889e-02  -4.2116411e-03
   2.9556808e-03  -8.2805888e-04  -5.9224362e-02   7.2548171e-03  -4.7296416e-03
   3.4801299e-03  -8.1837376e-03  -1.8734484e-02  -1.5709938e-02  -5.6730585e-03
   4.5468769e-03  -3.1093340e-03   2.5289889e-02  -3.4050013e-04   1.2940527e-02
   3.9914928e-04   1.6265794e-02  -1.2887467e-02   5.9922513e-03   6.8686512e-03
   5.0562380e-04   3.3840993e-03  -3.1975895e-02  -1.4388221e-02   4.3941223e-04
  -1.4254120e-03   7.5239961e-03  -2.2029628e-02   1.7316321e-02   9.7436669e-04
   1.7758329e-03   1.0866841e-02  -8.6973201e-03  -9.0603034e-04   8.9187588e-03
  -5.3685273e-03   1.5217226e-02   3.5369100e-03   1.1390435e-02   4.4141117e-03
  -8.2391267e-04  -3.8165823e-03  -4.4471416e-02  -1.9739557e-02   1.3467192e-02
  -1.9357288e-03  -1.2548263e-02  -2.0903630e-02   1.9782987e-02  -9.9420672e-03
   3.6709904e-03   4.5100797e-04  -1.3535383e-02   8.1088591e-03  -5.5330860e-03
  -3.7009156e-03  -5.6905503e-03  -4.0146914e-04   2.0892103e-03   7.6078829e-03
   5.5185680e-03   7.2179688e-03   4.8583704e-03   1.1720885e-02  -5.0532657e-03
   5.1909553e-03  -2.9040843e-03  -2.8611568e-05  -3.5920748e-03  -2.8261940e-03
   5.5102804e-03  -1.4783500e-03  -5.2352803e-03  -1.6406381e-03  -1.0190872e-04
  -5.2820990e-03  -2.5515042e-03   7.7408782e-03  -1.0823251e-02  -1.0238372e-02
  -1.3803983e-04  -1.0800907e-02   3.8753994e-03  -7.9000596e-03  -1.0905317e-02
  -2.1345243e-03   1.2835779e-03  -2.9133450e-04   7.7974454e-04  -4.2347423e-03
  -1.3784044e-04  -1.6906974e-03  -1.7947094e-03   9.3577348e-03   5.7142816e-03
   4.8096909e-04   3.9221003e-03  -1.7361658e-02   3.2531658e-03   9.4083715e-04
   9.1547225e-04   1.9144400e-02  -8.3700959e-03   3.5203236e-03  -1.0438565e-02
  -1.4291853e-03  -1.2745748e-03  -1.2430279e-03  -2.5674093e-04   7.1814837e-03
   4.2421733e-03  -5.9060333e-03  -2.9761420e-03   6.3939872e-05  -2.4432573e-03
   5.8126154e-04  -2.3098400e-03  -6.0968683e-03  -2.6668723e-03  -2.6597691e-03
   6.2184554e-03  -1.1810662e-02  -1.2334254e-02  -1.0046350e-04   9.3673000e-03
   6.7526620e-03   4.9619397e-03  -1.7787987e-02  -4.3318850e-03  -1.2013155e-02
   7.5285632e-03  -2.5835265e-03  -4.2765698e-03  -1.0858012e-02   1.8081295e-03
   4.9017553e-03   6.6552818e-03  -2.1155291e-02   1.8200836e-03   1.3381331e-02
   8.6894646e-03   3.1376820e-03   1.3577307e-02   2.2875175e-03  -3.9455409e-03
   4.4639476e-03   5.4960382e-03  -1.2775556e-02  -7.3171063e-03   1.8527317e-03
   1.6150457e-03   9.1892605e-03   3.5029441e-03   2.7091385e-03   4.0803313e-04
   4.4662268e-03   4.4996921e-03   7.7202689e-03   1.0874648e-02  -2.0693933e-03
   1.6708738e-03  -1.2225459e-03  -1.1952759e-02  -3.7428044e-03   1.6423373e-03
   5.3737992e-03  -8.6667131e-05   2.2270550e-02   2.3814985e-03  -8.6378188e-03
   5.2754378e-03  -8.3851664e-03  -1.9406664e-02  -1.3090245e-03   5.7284414e-03
  -1.2138585e-03   4.8932737e-03   5.1018174e-03   3.3317906e-03   6.4267594e-03
  -1.5302086e-03   2.4517766e-03  -1.1210871e-02  -1.1671757e-02   9.8318090e-03
  -4.2395496e-03  -1.5183619e-02  -2.4075677e-03  -4.7606763e-03   2.7380910e-04
   2.5593130e-03  -1.1434650e-02   4.7768625e-03  -5.5011388e-03   2.9653155e-03
   4.0653589e-03  -7.9016372e-03   5.7450897e-03  -2.1335476e-03   1.3469090e-02
  -8.7311591e-03   5.1918506e-03   8.1430773e-03  -3.7460023e-03   5.5905527e-03
  -5.9420311e-03   2.8509404e-03   9.4990113e-03  -4.0179807e-03   1.4893002e-03
   6.9824496e-03  -4.3150046e-03  -3.4456956e-02   1.7963909e-03   8.3415208e-03
   6.4900904e-03  -3.6461611e-03   3.7796137e-03   1.1247317e-02   1.9724032e-03
   1.1606080e-03  -2.4736036e-03   2.6364887e-02   1.9930887e-03   4.6347993e-04
  -9.6138705e-03   4.0558571e-03   2.4351626e-02   6.0167513e-03  -8.4143912e-03
   6.6971663e-03  -4.0527393e-03  -4.1382809e-03   3.2065613e-03   5.4751408e-03
  -3.5675328e-03   6.3459143e-03   1.5777865e-03   1.9862097e-03   4.6858424e-03
   1.4419743e-03  -4.0359677e-03   2.2162226e-02  -7.2143955e-04   5.0295707e-03
   5.5758312e-03   2.9098500e-04   2.3048565e-02   8.7949488e-03   1.5944927e-03
   5.1519857e-03   9.4430660e-03   7.6507348e-03  -9.8450848e-03  -2.5578986e-03
